2019-07-15 16:03:08.260597,19875
2019-07-15 16:15:01.997792,19.5625
2019-07-15 16:30:01.455079,20.3125
2019-07-15 17:00:01.201636,20.0625
2019-07-15 17:15:01.618921,20625
2019-07-15 17:30:02.060205,19.75
